id,band,title,year,albumID,rand()
626,1137,Cannibal Crematorium,2015,67285,94103
627,1145,Sawtopsy,2009,67286,94102
628,1145,The Illicit Revue,2013,67287,94101
629,1147,Global Collapse,2014,67288,94100
630,1148,Hidden Horizon,2014,67289,94099
631,1151,Hungry Are the Dead,2014,67290,94098
632,1151,The Horror,2016,67291,94097
633,1152,The Dead Howl Through Black Trees,2004,67292,94096
634,1156,Absolutely Nothing,2014,67293,94095
635,1158,Apocalypse Is Nigh,2007,67294,94094
636,1162,Cannibalistic Thoughts,2011,67295,94093
637,1164,Killer,2008,67296,94092
638,1165,Icons Above All Others,2010,67297,94091
639,1169,Born into Blasphemy,1999,67298,94090
640,1177,Pieces from Reality,1998,67299,94089
641,1179,Shadows of Fear,2004,67300,94088
642,1182,Merciless Mercenary,2003,67301,94087
643,1183,Various of Madness,2004,67302,94086
644,1183,Philosophy of a Failure,2006,67303,94085
645,1185,Heal Buried,2006,67304,94084
646,1185,Minds of Blind,2010,67305,94083
647,1188,Zero Point Mantra,2009,67306,94082
648,1188,Antitype,2012,67307,94081
649,1189,We Became Obsolete Humans,2011,67308,94080
650,1189,Desolation Is Coming,2013,67309,94079
651,1190,Execute the Innocent,2014,67310,94078
652,1191,Secured in Darkness,1997,67311,94077
653,1195,Existence Inside,2004,67312,94076
654,1195,Strangle the Neck,2006,67313,94075
655,1198,Swamped in Gore,1991,67314,94074
656,1198,The Bowels of Repugnance,1993,67315,94073
657,1198,Repulsive Conception,1995,67316,94072
658,1198,Loathing,1997,67317,94071
659,1198,Grotesque Blessings,1999,67318,94070
660,1198,Omen of Disease,2013,67319,94069
661,1204,Skinless Agony,2014,67320,94068
662,1207,The Claws of the Purgue,2015,67321,94067
663,1208,Chapter II: Mission to Exterminate Xenomorph Activity,2014,67322,94066
664,1211,Cunts of Disease,2011,67323,94065
665,1217,Fatallurgical,1998,67324,94064
666,1218,Libellus Dei,2011,67325,94063
667,1218,Freak Soldiers,2014,67326,94062
668,1219,BH,2016,67327,94061
669,1226,Hate over All,2008,67328,94060
670,1226,Death Row,2010,67329,94059
671,1226,...from Despotism to Chaos,2014,67330,94058
672,1228,Bruxos de Gadara,2006,67331,94057
673,1231,Carnal Abuse,1997,67332,94056
674,1232,Hellcatraz,2009,67333,94055
675,1232,Nemesis,2012,67334,94054
676,1234,Screams of Anguish,1993,67335,94053
677,1234,When the Sky Turns Black,1994,67336,94052
678,1234,In Mourning,1996,67337,94051
679,1234,Sea of Ignorance,2016,67338,94050
680,1236,Dead Lovers' Guide,2010,67339,94049
681,1236,Black Infernal Vortex,2014,67340,94048
682,1236,Satanic Corpse,2016,67341,94047
683,1238,Sophisticated Atrocity,2012,67342,94046
684,1238,Pillory,2014,67343,94045
685,1238,Henchmen,2016,67344,94044
686,1239,Killer Each of You,2002,67345,94043
687,1243,Wake Me When I'm Dead,2009,67346,94042
688,1243,In for the Kill,2011,67347,94041
689,1243,Psycho-Phrenic,2011,67348,94040
690,1243,There Shall Be More Death,2011,67349,94039
691,1244,Desert Ahead of Me,2011,67350,94038
692,1244,Fate Preset,2012,67351,94037
693,1245,Escaping from Yourself,2011,67352,94036
694,1245,Evaluation Machines,2014,67353,94035
695,1246,Day by Day,2008,67354,94034
696,1251,Relinquished Souls,1993,67355,94033
697,1256,Enlightened with Pain,2000,67356,94032
698,1256,Divinity Through Eradication,2009,67357,94031
699,1257,Left to Decay,2010,67358,94030
700,1261,Tower of Silence,2009,67359,94029
701,1261,Exterminating the Masses,2012,67360,94028
702,1261,Genocidal Theory,2015,67361,94027
703,1271,Black Death,2011,67362,94026
704,1271,Dicio,2016,67363,94025
705,1273,Burn My Remains,2006,67364,94024
706,1275,Unleash the Darkness,2008,67365,94023
707,1276,Satan Enthroned,2003,67366,94022
708,1276,Return of the Order,2006,67367,94021
709,1277,To Burn a False Prophet,2011,67368,94020
710,1278,The Cantarian Curse,2007,67369,94019
711,1278,7 Holy Crosses,2007,67370,94018
712,1280,Unconscious Deformity,2010,67371,94017
713,1280,New Chaos Order,2013,67372,94016
714,1281,Benih Kehancuran,2016,67373,94015
715,1282,Carnage,2016,67374,94014
716,1283,Resurrection Through Fire,2009,67375,94013
717,1285,Texas Blood,2007,67376,94012
718,1288,Reunión de brujos,2011,67377,94011
719,1288,El pelapecho,2014,67378,94010
720,1289,Meat,1999,67379,94009
721,1305,Death Metal Show,2010,67380,94008
722,1305,Matadero de zorras,2013,67381,94007
723,1305,Sadismo Post Porno,2016,67382,94006
724,1307,Fullmoon Ritual,2001,67383,94005
725,1307,The Demoniac Invocation,2004,67384,94004
726,1307,Tales of Demoncy,2007,67385,94003
727,1308,Holocausto,2014,67386,94002
728,1311,May All Be Dead,2013,67387,94001
729,1312,Colección de humanos,2007,67388,94000
730,1313,Carnasyum,2007,67389,93999
731,1313,Anger Castles,2008,67390,93998
732,1316,Resurrection,2007,67391,93997
733,1327,Hide in Details,2002,67392,93996
734,1330,The Extinction Agenda,1994,67393,93995
735,1335,Enter the Morgue,2013,67394,93994
736,1337,Mass Emission,2003,67395,93993
737,1337,Clones of Industry,2009,67396,93992
738,1337,The Lost Conveyance,2014,67397,93991
739,1339,Genesis Dementiae,2009,67398,93990
740,1342,Tormenting Attractions,2015,67399,93989
741,1343,Blood Fueled Chaos,2010,67400,93988
742,1348,El-Alamein,2004,67401,93987
743,1348,Sacrilege of Humanity,2010,67402,93986
744,1348,Fading Reliefs,2014,67403,93985
745,1349,Pot_ga nienawi_ci,1999,67404,93984
746,1351,Malevolent Invention,2015,67405,93983
747,1352,Jesus| Intense Weeping,1994,67406,93982
748,1352,Serpent,2009,67407,93981
749,1353,Like This or We'll Kill You,2012,67408,93980
750,1353,Sonically Transmitted Disease,2012,67409,93979
751,1354,Animated Pictures in a Spiraling Mind,2006,67410,93978
752,1355,Catastrophic Rise,2016,67411,93977
753,1356,At the Portal of the Evoked  Blasphemies,2012,67412,93976
754,1364,Blunted at Birth,2006,67413,93975
755,1364,Tube of the Resinated,2008,67414,93974
756,1364,Beneath Grow Lights Thou Shalt Rise,2011,67415,93973
757,1364,From Wisdom to Baked,2014,67416,93972
758,1367,Eaten Back to Life,1990,67417,93971
759,1367,Butchered at Birth,1991,67418,93970
760,1367,Tomb of the Mutilated,1992,67419,93969
761,1367,The Bleeding,1994,67420,93968
762,1367,Vile,1996,67421,93967
763,1367,Gallery of Suicide,1998,67422,93966
764,1367,Bloodthirst,1999,67423,93965
765,1367,Gore Obsessed,2002,67424,93964
766,1367,The Wretched Spawn,2004,67425,93963
767,1367,Kill,2006,67426,93962
768,1367,Evisceration Plague,2009,67427,93961
769,1367,Torture,2012,67428,93960
770,1367,A Skeletal Domain,2014,67429,93959
771,1376,The Colours of Silence,2002,67430,93958
772,1381,Desenterrando a los muertos,2012,67431,93957
773,1382,The Good Must Suffer the Wicked,2011,67432,93956
774,1390,Metastasis,2009,67433,93955
775,1392,Morgue Mutilations,2006,67434,93954
776,1392,Cadaverous Presence,2008,67435,93953
777,1392,Haven for the Insane,2010,67436,93952
778,1392,Vortex of Violence,2012,67437,93951
779,1392,And Death Shall Set You Free,2014,67438,93950
780,1400,Let the Carnage Begin,2011,67439,93949
781,1401,Dark Recollections,1990,67440,93948
782,1403,Sórido engendro,2007,67441,93947
783,1406,Violence Demonstration,2011,67442,93946
784,1408,Soul Burning Hatred,2016,67443,93945
785,1412,2012,2009,67444,93944
786,1415,Papyral Slashing,2009,67445,93943
787,1418,Utter Depression,2014,67446,93942
788,1419,Rotten Remains,2016,67447,93941
789,1421,Terminus,2015,67448,93940
790,1433,Slaughterlust,2016,67449,93939
791,1434,In Todes Banden,2001,67450,93938
792,1437,Revival,2012,67451,93937
793,1437,No Truth Found,2014,67452,93936
794,1442,The End of God,2012,67453,93935
795,1445,Revelations,2012,67454,93934
796,1453,Stultifera Navis,2012,67455,93933
797,1453,Anti-Platonic Machinery,2015,67456,93932
798,1454,Stillborn Revelations,2002,67457,93931
799,1454,Revel in Human Filth,2004,67458,93930
800,1455,As Seen Through Tears,1997,67459,93929
801,1457,Under the Surface,1998,67460,93928
802,1457,Upright Decay,2008,67461,93927
803,1457,Undead Soil,2013,67462,93926
804,1461,Gospels of Scum,2016,67463,93925
805,1463,In the Gardens of Vermin,2015,67464,93924
806,1466,Dark Winds Descending,2005,67465,93923
807,1467,From the Bowels of Hell,2005,67466,93922
808,1475,Pain Performance,2006,67467,93921
809,1475,Still Suffering,2008,67468,93920
810,1484,Putressence,2007,67469,93919
811,1484,Fleshgrave,2013,67470,93918
812,1486,Katharma,2011,67471,93917
813,1486,Presbere,2013,67472,93916
814,1488,The Cleansing,2001,67473,93915
815,1488,Pathology of Murder,2008,67474,93914
816,1492,Eradication of Humanity,2008,67475,93913
817,1497,Serpentine,2010,67476,93912
818,1499,Thanks God for the Suffering,2010,67477,93911
819,1503,...Is Still Unknown,2006,67478,93910
820,1505,Rebirth of Procreation,1999,67479,93909
821,1505,The Horror Cult,2005,67480,93908
822,1505,Hate Generation,2015,67481,93907
823,1512,Hämbyrgür,2016,67482,93906
824,1514,Vigário Maldito,2012,67483,93905
825,1523,No End of Possibility,2002,67484,93904
826,1527,Urn of Blood,2007,67485,93903
827,1527,The Conquered Are Burned,2010,67486,93902
828,1531,Genocide Crusade,2016,67487,93901
829,1534,Thirteen Threnodies,1994,67488,93900
830,1539,In-Existence,2006,67489,93899
831,1541,Aegaeon,2012,67490,93898
832,1542,Subconscious Lobotomy,1992,67491,93897
833,1542,Reflections,1997,67492,93896
834,1542,Reborn Through Flames,1998,67493,93895
835,1542,Hellbrigade,2000,67494,93894
836,1542,Diabolical Desolation,2002,67495,93893
837,1542,Decadence - Prophecies of Cosmic Chaos,2004,67496,93892
838,1542,World Declension,2005,67497,93891
839,1542,Redeeming Filth,2014,67498,93890
840,1542,Doomsday Rituals,2016,67499,93889
841,1543,Choronzonic Chaos Gods,1999,67500,93888
842,1543,Liber Zar Zax,2001,67501,93887
843,1543,Contra Rationem,2013,67502,93886
844,1544,Conquer & Rule,2002,67503,93885
845,1544,Serve No One,2012,67504,93884
846,1549,Ebola,2002,67505,93883
847,1549,Redemption of Demigod,2010,67506,93882
848,1549,Agony of Damnation,2015,67507,93881
849,1562,Seeming Paradise,1997,67508,93880
850,1562,Delusion,1999,67509,93879
851,1567,In the Midst of Life We Are in Death,2013,67510,93878
852,1569,Death Shall Set Us Free,2005,67511,93877
853,1571,Tyranny from Above,1993,67512,93876
854,1576,6 horas,2007,67513,93875
855,1579,Zombie Holocaust,2009,67514,93874
856,1579,Under a Pale Sun Cadavers Rot,2012,67515,93873
857,1582,Repugnant Obsession,2004,67516,93872
858,1582,Corpse Fixation,2005,67517,93871
859,1582,Exhuming the Mephitic Deceased,2005,67518,93870
860,1582,Sanguinary Disseverance,2005,67519,93869
861,1582,Zombie Decimation,2005,67520,93868
862,1582,Blood| Gore| and Grindcore,2005,67521,93867
863,1582,Punishment by Dismemberment,2005,67522,93866
864,1582,Obliteration,2005,67523,93865
865,1582,Malodorous Decomposition,2005,67524,93864
866,1582,Remnants of the Slaughtered,2006,67525,93863
867,1582,Putrescent Corpus Delicti,2006,67526,93862
868,1582,River of Blood and Viscera,2006,67527,93861
869,1582,The Devils Carnage,2007,67528,93860
870,1582,Mutilate the Decapitated,2009,67529,93859
871,1582,Eviscerated by a Ravenous Cannibal,2009,67530,93858
872,1582,Sodomized by the Saw,2010,67531,93857
873,1582,My Chainsaw Still Executes,2012,67532,93856
874,1582,Macabre Massacre,2012,67533,93855
875,1583,Lost,1997,67534,93854
876,1585,Behead Before Interment,2012,67535,93853
877,1585,Entorturement,2013,67536,93852
878,1585,Cadaverous Omen,2016,67537,93851
879,1586,Helegante,2013,67538,93850
880,1588,Opium,2004,67539,93849
881,1588,Rezzonation,2007,67540,93848
882,1588,Infra,2010,67541,93847
883,1590,Collision with Oblivion,2009,67542,93846
884,1590,The Abrogation,2012,67543,93845
885,1593,Brutal,2004,67544,93844
886,1600,Spreading Death,2010,67545,93843
887,1601,The Curse,2014,67546,93842
888,1603,Summoning Black Gods,2012,67547,93841
889,1603,The Mysterious Ways of Repetitive Art,2015,67548,93840
890,1605,Symphonies of Blasphemy,1994,67549,93839
891,1606,Humanicide,2011,67550,93838
892,1607,Origin of the Evil,2002,67551,93837
893,1610,Resurrection,1993,67552,93836
894,1610,Scraps of a Being,2000,67553,93835
895,1610,Third Wound,2011,67554,93834
896,1612,Hedor inhumano,2012,67555,93833
897,1613,Where There's Shit There's Bound to Be Flies,2005,67556,93832
898,1614,The Taste of Flesh,2005,67557,93831
899,1623,1134,2000,67558,93830
900,1624,Justify Your Existence,2010,67559,93829
901,1625,Dawn of Fury,2012,67560,93828
902,1627,Doomed,2006,67561,93827
903,1627,Dream of the Dead,2007,67562,93826
904,1627,Wind of Infections,2008,67563,93825
905,1627,Demons of Chaos,2009,67564,93824
906,1628,In Death as It Was in Life,2003,67565,93823
907,1628,Untitled,2003,67566,93822
908,1628,49 Minute Killing Spree,2006,67567,93821
909,1628,Knee Deep in Maggots,2007,67568,93820
910,1630,D.N.A.,1999,67569,93819
911,1632,Le dernier crépuscule,2016,67570,93818
912,1633,Xul of Lewd Midian,2000,67571,93817
913,1634,Chtonian Lifecode,2004,67572,93816
914,1634,The Devil Builds,2012,67573,93815
915,1635,Iconos de destrucción,2008,67574,93814
916,1638,Unworldly Summoning,2014,67575,93813
917,1638,Veneration of Filth,2016,67576,93812
918,1648,Lazaret of the Abyss,2010,67577,93811
919,1648,Morbid Curiosity,2012,67578,93810
920,1649,Centuries of Silence,1998,67579,93809
921,1650,The Last Days of Ouroboros,2008,67580,93808
922,1650,Subterranean Antiquity,2014,67581,93807
923,1651,...and I Saw Red,1994,67582,93806
924,1652,Divinikon Chaos,2005,67583,93805
925,1653,When Dementia Sets In,2005,67584,93804
926,1654,Alcoholic Death Noise,2002,67585,93803
927,1654,Drinks from Hell,2008,67586,93802
928,1655,Satanation,2015,67587,93801
929,1656,Ravaging the Purity,2009,67588,93800
930,1659,Biological Cacophony,2013,67589,93799
931,1659,Slaughter Campaign,2016,67590,93798
932,1660,Absorbed in the Nethervoid,2009,67591,93797
933,1661,Spiritual Domination,1999,67592,93796
934,1661,Divine Legions at War,2004,67593,93795
935,1662,Gratum Inferno,2013,67594,93794
936,1664,7,2007,67595,93793
937,1667,Fairy Tales,2010,67596,93792
938,1670,The Barbaric Reshaping of Flesh,2003,67597,93791
939,1671,Devil Revolution,2003,67598,93790
940,1671,Tortured by Eternal Dream,2005,67599,93789
941,1671,Solis Impulsio,2012,67600,93788
942,1672,Dying Breed,2009,67601,93787
943,1672,Observations of Humanity,2015,67602,93786
944,1673,Excruciation,2011,67603,93785
945,1676,Dominions of Our Deceitful Beliefs,2013,67604,93784
946,1679,Forever Dead,1997,67605,93783
947,1679,Delete,1999,67606,93782
948,1681,Corpse,2002,67607,93781
949,1681,Resurrection,2015,67608,93780
950,1685,Fuck Christmas,2009,67609,93779
951,1687,Manifestation of Inner Darkness,2016,67610,93778
952,1690,Gods of Creation| Death & Afterlife,2000,67611,93777
953,1690,The Tomb of Infinite Ritual,2012,67612,93776
954,1692,In Eerie Slumber,2015,67613,93775
955,1695,Drawn and Quartered,1996,67614,93774
956,1695,Reflections of Madness,2006,67615,93773
957,1696,Infernal,1996,67616,93772
958,1696,Rumbling Tumbling Death,1997,67617,93771
959,1696,Zombie halb und halb,2000,67618,93770
960,1703,Cold Grows the Season,2004,67619,93769
961,1705,Under the Blade I Die,2007,67620,93768
962,1705,Chronology of Satanic Events,2013,67621,93767
963,1705,Indescribable Physiognomy of the Devil,2016,67622,93766
964,1707,In the Suns Dead Rays,2004,67623,93765
965,1707,Bloodfire Sunset,2007,67624,93764
966,1707,Christus Deathshead,2011,67625,93763
967,1707,Pantheist,2014,67626,93762
968,1709,The Contaminated Void,2006,67627,93761
969,1709,Rotting Paradise,2008,67628,93760
970,1709,The Doomsayer's Call,2012,67629,93759
971,1710,Mentale Impotenz,2001,67630,93758
972,1712,Worldwide Extinction,2008,67631,93757
973,1716,Comandatory,1996,67632,93756
974,1717,The Ultimate Revenge,2015,67633,93755
975,1718,Warhead,2016,67634,93754
976,1720,The Coffin Earth's Entrails,2014,67635,93753
977,1721,Megatrends in Brutality,1992,67636,93752
978,1721,Converging Conspiracies,1993,67637,93751
979,1721,Fable Frolic,1995,67638,93750
980,1723,World's Destructive Domination,2006,67639,93749
981,1723,The Enemies We Create,2008,67640,93748
982,1724,Brutal Carnage,2009,67641,93747
983,1725,Crónica del dolor,2010,67642,93746
984,1730,Breed Out the Bastards,2011,67643,93745
985,1730,Compulsive Repulsive,2014,67644,93744
986,1731,...and the Death of Vanity,1999,67645,93743
987,1733,Critique of Pure Treason,2012,67646,93742
988,1735,Dawn of Revival,2013,67647,93741
989,1735,Chambers of Afterlife,2015,67648,93740
990,1738,Deny Existence,2014,67649,93739
991,1740,A Dying Art,2010,67650,93738
992,1742,Nuke First... Ask Questions Later,2009,67651,93737
993,1745,Inside,2010,67652,93736
994,1761,Spirals II Infinity,2004,67653,93735
995,1762,Corpsegod,2016,67654,93734
996,1766,Post Mortem,2007,67655,93733
997,1769,Death at the Gates of Delirium,2010,67656,93732
998,1771,Your Ashes Are Nothing,2014,67657,93731
999,1772,...and Another Sickness Dinner,2005,67658,93730
1000,1773,Edge of Darkness,2005,67659,93729
1001,1773,Clinically Dead,2012,67660,93728
1002,1775,100% Hate,1999,67661,93727
1003,1775,Zoom,2001,67662,93726
1004,1779,Abandon Your Lord,2009,67663,93725
1005,1780,Only the Strong,2004,67664,93724
1006,1782,Envoys of Extinction,2014,67665,93723
1007,1783,World Without God,1991,67666,93722
1008,1783,Reflections,1994,67667,93721
1009,1783,Evil Prevails,2013,67668,93720
1010,1783,Cycle of Revenge,2016,67669,93719
1011,1790,Cínica redención,2015,67670,93718
1012,1792,35 Minutes of Skull-Smash-Terror Metal,2007,67671,93717
1013,1792,D.E.A.T.H.,2011,67672,93716
1014,1795,Through Chaos and Disharmony,1998,67673,93715
1015,1796,The Return of Deaths Glorious Design,2014,67674,93714
1016,1798,The Gift of Foresight,2001,67675,93713
1017,1802,Exhumation Sessions,2006,67676,93712
1018,1802,Religious Genocide,2009,67677,93711
1019,1804,Profaned Relics,1992,67678,93710
1020,1804,Into the Nerve of Pain,1994,67679,93709
1021,1804,Stonefield of a Lifetime,1997,67680,93708
1022,1805,Nonconformism,2005,67681,93707
1023,1806,Terminate Existence,2008,67682,93706
1024,1806,Angels & Worms,2013,67683,93705
1025,1808,Arrived in Pieces,2007,67684,93704
1026,1808,Abhorrogenesis,2016,67685,93703
